date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-15,2026-07-28,200.0,PE,170400,88750,34,3.98
2026-06-15,2026-07-28,202.5,CE,0,0,0,47.24
2026-06-15,2026-07-28,202.5,PE,0,0,0,4.44
2026-06-15,2026-07-28,205.0,CE,0,0,0,34.46
2026-06-15,2026-07-28,205.0,PE,14200,-7100,2,4.8
2026-06-15,2026-07-28,207.5,CE,0,0,0,45.06
2026-06-15,2026-07-28,207.5,PE,0,0,0,5.9
2026-06-15,2026-07-28,210.0,CE,7100,0,1,21.44
2026-06-15,2026-07-28,210.0,PE,607050,53250,43,7.11
2026-06-15,2026-07-28,212.5,CE,0,0,0,41.42
2026-06-15,2026-07-28,212.5,PE,0,0,0,7.21
2026-06-15,2026-07-28,215.0,CE,0,0,0,28.92
2026-06-15,2026-07-28,215.0,PE,7100,0,0,10.97
2026-06-15,2026-07-28,217.5,CE,0,0,0,37.94
2026-06-15,2026-07-28,217.5,PE,0,0,0,8.68
2026-06-15,2026-07-28,220.0,CE,159750,49700,27,14.27
2026-06-15,2026-07-28,220.0,PE,191700,24850,24,10.95
2026-06-15,2026-07-28,222.5,CE,0,0,0,34.65
2026-06-15,2026-07-28,222.5,PE,0,0,0,10.34
2026-06-15,2026-07-28,225.0,CE,49700,7100,8,13.15
2026-06-15,2026-07-28,225.0,PE,28400,10650,6,13.73
2026-06-15,2026-07-28,227.5,CE,3550,3550,1,9.83
2026-06-15,2026-07-28,227.5,PE,0,0,0,12.2
2026-06-15,2026-07-28,230.0,CE,1693350,237850,160,10.1
2026-06-15,2026-07-28,230.0,PE,1171500,17750,33,16.5
2026-06-15,2026-07-28,232.5,CE,0,0,0,28.66
2026-06-15,2026-07-28,232.5,PE,3550,0,0,15.9
2026-06-15,2026-07-28,235.0,CE,7100,0,0,7.0
2026-06-15,2026-07-28,235.0,PE,0,0,0,28.14
2026-06-15,2026-07-28,237.5,CE,0,0,0,25.95
